mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,centroid,zcr,genre
-173.7158660888672,137.14024353027344,-23.76764678955078,26.99173927307129,-16.68766212463379,4.214374542236328,-12.58261775970459,5.854559421539307,-2.8846731185913086,-1.1866810321807861,-1.9771538972854614,1.8001550436019897,-3.004411458969116,0.4616740345954895,0.1709531545639038,0.1926480382680893,0.37859681248664856,0.35386496782302856,0.4591083824634552,0.2763881981372833,0.324049711227417,0.1876990646123886,0.20247578620910645,0.3237245976924896,0.316399484872818,1410.6753570562125,0.06298072271671827,blues
-287.9235534667969,123.97102355957031,5.456121921539307,33.68454360961914,1.0892010927200317,14.704721450805664,-4.898605823516846,8.653275489807129,0.7827977538108826,6.566735744476318,-4.879439830780029,-3.1806588172912598,-5.557003498077393,0.2483915239572525,0.2302265763282776,0.3049179017543793,0.41385775804519653,0.6585419178009033,0.5414393544197083,0.3524606227874756,0.3485755920410156,0.34564974904060364,0.3480110764503479,0.2766418755054474,0.32097095251083374,1353.3291189300635,0.04395891785990712,blues
-207.208740234375,132.79708862304688,-15.460705757141113,60.99486541748047,0.7102412581443787,12.461278915405273,1.160927653312683,-1.5278946161270142,-17.90181541442871,8.369234085083008,-2.4538185596466064,-0.5966886878013611,0.3688164949417114,0.303676038980484,0.160280242562294,0.2196275293827057,0.2034941166639328,0.1968066245317459,0.26644212007522583,0.30161792039871216,0.1576872318983078,0.18246063590049744,0.2134687751531601,0.37555256485939026,0.6508768200874329,1361.1004062354928,0.06912392064144737,blues
-209.78219604492188,124.4659194946289,10.285804748535156,47.030174255371094,6.482385635375977,15.417020797729492,-2.010077714920044,6.735785961151123,-21.548620223999023,10.728497505187988,-5.5324320793151855,-2.202038049697876,-3.051727056503296,0.12737734615802765,0.1421058475971222,0.1711677461862564,0.14698217809200287,0.1898864060640335,0.23153729736804962,0.15596744418144226,0.2164877951145172,0.34531906247138977,0.3849269151687622,0.691530704498291,0.3734269142150879,1324.3317542217217,0.051417300575657895,blues
-305.6985778808594,113.0416259765625,12.114899635314941,45.03944396972656,17.739240646362305,14.594630241394043,4.157128810882568,0.24009813368320465,-7.013088226318359,13.649843215942383,8.923057556152344,1.301689863204956,5.952127933502197,0.2962065041065216,0.3160898685455322,0.29482224583625793,0.24004888534545898,0.29478704929351807,0.3142643868923187,0.23711232841014862,0.23535692691802979,0.2841905653476715,0.3778442144393921,0.6203979253768921,0.437369704246521,1172.2763008557504,0.045045834945820436,blues
-238.5330352783203,120.08828735351562,-4.224555492401123,42.31004333496094,5.916329383850098,13.91418170928955,5.357577323913574,1.903708815574646,-16.929880142211914,12.339310646057129,3.94096040725708,-1.3906770944595337,0.014792084693908691,0.262889564037323,0.1662413328886032,0.2438019961118698,0.2428956925868988,0.28420233726501465,0.29283303022384644,0.2606823444366455,0.1692272424697876,0.19756260514259338,0.24369342625141144,0.3623674809932709,0.5177621841430664,1420.4114787701458,0.0637176797116873,blues
-233.79489135742188,120.66705322265625,-3.167560338973999,39.539268493652344,3.8588550090789795,18.839672088623047,-3.6889171600341797,4.431845188140869,-14.975372314453125,17.571035385131836,1.8447446823120117,2.538606643676758,-1.2386857271194458,0.23256327211856842,0.1688748002052307,0.14962568879127502,0.2787191569805145,0.40747806429862976,0.24971187114715576,0.272273451089859,0.3550833463668823,0.5286722183227539,0.5375012159347534,0.2650396525859833,0.25401490926742554,1455.0424713768248,0.061350725014512386,blues
-245.75413513183594,140.48092651367188,-2.7714390754699707,60.42012023925781,18.925399780273438,9.837099075317383,3.5665769577026367,0.536187469959259,-16.367359161376953,6.629854202270508,7.269148826599121,-4.015730857849121,1.6074535846710205,0.30284935235977173,0.2071584016084671,0.15734095871448517,0.15960150957107544,0.30674272775650024,0.256511390209198,0.2541382312774658,0.3122527599334717,0.4253430962562561,0.5789123177528381,0.35321244597435,0.3128110468387604,1088.7781161784512,0.04832397083010836,blues
-252.51876831054688,104.9369888305664,15.316827774047852,42.67346954345703,6.762617588043213,21.623579025268555,-1.313277006149292,5.6919331550598145,-16.619516372680664,12.161626815795898,-1.9679499864578247,1.969765067100525,-0.8889584541320801,0.21098193526268005,0.1609378308057785,0.1887495517730713,0.20268116891384125,0.21735221147537231,0.28019803762435913,0.3294546902179718,0.2506038248538971,0.33041706681251526,0.3770619332790375,0.2986023724079132,0.39391082525253296,1537.56091926741,0.056131935710139316,blues
-236.68890380859375,138.40428161621094,-4.923574924468994,47.64771270751953,5.152376174926758,8.895283699035645,0.48285630345344543,-3.8016674518585205,-14.97489070892334,10.432586669921875,-0.3539614975452423,0.7883455157279968,1.7829302549362183,0.19436335563659668,0.1935489922761917,0.15701021254062653,0.2542506456375122,0.34076017141342163,0.14692921936511993,0.13923534750938416,0.24408164620399475,0.43790003657341003,0.5547572374343872,0.25239962339401245,0.1730765551328659,1195.4133983085592,0.05887114817143963,blues
-230.42657470703125,127.10052490234375,7.145354270935059,39.78431701660156,1.9449424743652344,17.40534019470215,-5.639429092407227,8.252129554748535,-18.10438346862793,13.842513084411621,-3.7609128952026367,2.571859836578369,-4.320805549621582,0.24988871812820435,0.17251883447170258,0.21738861501216888,0.2925994098186493,0.4965704679489136,0.24946391582489014,0.22612887620925903,0.34282177686691284,0.3883362412452698,0.2994912564754486,0.2835259437561035,0.41485920548439026,1389.9522837601053,0.05256015080785604,blues
-264.678466796875,138.85833740234375,11.156023025512695,48.53825378417969,14.89592456817627,20.584367752075195,3.2051422595977783,1.2625881433486938,-15.847021102905273,15.986576080322266,3.3616716861724854,-1.5137410163879395,1.8921550512313843,0.23320144414901733,0.16180479526519775,0.17967814207077026,0.21733346581459045,0.38632258772850037,0.5575255751609802,0.4565768837928772,0.4428042471408844,0.4035208523273468,0.2965203523635864,0.2842470705509186,0.2341705709695816,1046.7275070203577,0.04793735185274768,blues
-233.85751342773438,136.17208862304688,3.2713184356689453,48.93121337890625,8.685133934020996,13.979510307312012,5.354867935180664,0.39087027311325073,-13.5045747756958,16.85610580444336,5.1309380531311035,-2.231879949569702,3.9640326499938965,0.3897472620010376,0.23288270831108093,0.21152746677398682,0.2562978267669678,0.3287827968597412,0.4949999749660492,0.35562562942504883,0.32009533047676086,0.28151294589042664,0.31772667169570923,0.2504669725894928,0.23763889074325562,1156.202363121508,0.05861340218653251,blues
-227.26885986328125,137.73069763183594,-14.4934663772583,63.555702209472656,5.612640857696533,11.984639167785645,1.8855520486831665,-1.863376498222351,-7.620555400848389,-2.447174549102783,-2.8867249488830566,-9.429529190063477,-10.92391300201416,0.20807507634162903,0.2733587324619293,0.187953919172287,0.20785000920295715,0.48305603861808777,0.2290041148662567,0.1247604638338089,0.16496522724628448,0.2822200655937195,0.6509669423103333,0.36525827646255493,0.19118231534957886,1210.4571260262846,0.052482675841718264,blues
-274.3118591308594,130.41371154785156,-6.392800331115723,70.40501403808594,13.26914119720459,9.461283683776855,7.725641250610352,-1.247490644454956,-0.5775883197784424,-2.30258846282959,3.783147096633911,0.08482332527637482,-0.9394359588623047,0.30606743693351746,0.23341652750968933,0.23148825764656067,0.17517268657684326,0.20543847978115082,0.2379918098449707,0.11788558959960938,0.08235787600278854,0.12760813534259796,0.29731470346450806,0.6089550256729126,0.5336004495620728,1120.3909802285903,0.047297899937113,blues
-249.28939819335938,130.98703002929688,0.6773899793624878,66.68578338623047,17.89780616760254,4.623736381530762,6.5983076095581055,1.2490499019622803,1.4163895845413208,-1.5791419744491577,-0.9626631140708923,-3.571995735168457,-2.9279816150665283,0.24268873035907745,0.20951725542545319,0.2663934528827667,0.18093737959861755,0.23689621686935425,0.30532306432724,0.13582204282283783,0.11215391010046005,0.1764555722475052,0.4369102120399475,0.7759139537811279,0.41275712847709656,1109.721378629315,0.05172493288022446,blues
-284.6973571777344,108.8051986694336,9.088282585144043,51.222740173339844,18.09175682067871,7.612260818481445,8.779499053955078,2.3628289699554443,0.005786435212939978,2.2509660720825195,4.205099105834961,-3.2933170795440674,1.6082983016967773,0.3756738305091858,0.24711091816425323,0.21831059455871582,0.148929625749588,0.20581449568271637,0.37001508474349976,0.2007742077112198,0.15389935672283173,0.19805417954921722,0.24975109100341797,0.46622928977012634,0.5094305276870728,1198.7544985722175,0.051987591911764705,blues
-228.2506561279297,130.3444061279297,-23.291290283203125,70.1720962524414,1.1422709226608276,7.602447509765625,0.9099381566047668,1.9782512187957764,-6.1670074462890625,-9.396023750305176,-2.5628409385681152,-4.522894382476807,-0.2629503607749939,0.39033597707748413,0.23876804113388062,0.2807732820510864,0.2451445609331131,0.4131217896938324,0.29711827635765076,0.20195573568344116,0.12534329295158386,0.16362884640693665,0.21441921591758728,0.3320140540599823,0.5618314743041992,1391.4439037459135,0.07235897288602941,blues
-248.9867401123047,139.06719970703125,-16.282499313354492,57.117984771728516,20.19265365600586,10.188037872314453,4.543976306915283,0.3312790095806122,-7.877950668334961,-3.4479153156280518,-2.646488904953003,-2.8313822746276855,-0.902166485786438,0.29127100110054016,0.22079145908355713,0.2584635019302368,0.17772096395492554,0.21079666912555695,0.30909228324890137,0.16693708300590515,0.10157757997512817,0.16217629611492157,0.3373441994190216,0.5991712808609009,0.47678855061531067,1115.5411952519341,0.04802843217879257,blues
-233.75082397460938,101.17827606201172,17.64976692199707,23.733776092529297,2.0820329189300537,25.941923141479492,-16.95884895324707,15.098033905029297,-22.278715133666992,4.395122528076172,-23.2074031829834,-6.057175159454346,-5.068857192993164,0.26941633224487305,0.3572019338607788,0.4740205705165863,0.4313819408416748,0.2813246250152588,0.2253451943397522,0.2033645361661911,0.22684213519096375,0.24075070023536682,0.3195425570011139,0.17719383537769318,0.16026365756988525,1649.2877536970093,0.05292636174535604,blues
-206.96807861328125,117.79298400878906,23.23587989807129,28.297826766967773,-1.1239153146743774,18.862035751342773,-21.949682235717773,17.849985122680664,-25.585643768310547,2.129925012588501,-17.794416427612305,-8.01590347290039,-17.60727882385254,0.24510246515274048,0.1638219803571701,0.19979612529277802,0.2714952528476715,0.2921726107597351,0.4671075642108917,0.3753550052642822,0.38638922572135925,0.2223765105009079,0.16280455887317657,0.20548458397388458,0.16564637422561646,1378.9657764881297,0.03937580120452786,blues
-221.8311309814453,110.83949279785156,18.6168212890625,30.920137405395508,3.2959229946136475,22.58736228942871,-20.416349411010742,12.11873722076416,-26.35049819946289,-4.3674845695495605,-26.413198471069336,-13.045098304748535,-12.654766082763672,0.13407158851623535,0.2872180640697479,0.4490413963794708,0.3309780955314636,0.15556232631206512,0.10287249833345413,0.1988152712583542,0.2871967852115631,0.24909941852092743,0.4184880554676056,0.2473631650209427,0.18295347690582275,1331.0365912698594,0.04296723829334365,blues
-288.8077087402344,105.89604187011719,18.77703857421875,23.710391998291016,5.711881160736084,25.549087524414062,-13.473759651184082,12.428972244262695,-11.942033767700195,1.571425437927246,-15.63591194152832,-6.650615692138672,-11.713253021240234,0.3537141680717468,0.21901589632034302,0.19678902626037598,0.18292836844921112,0.22371414303779602,0.2961808145046234,0.31177639961242676,0.4353170394897461,0.2774195373058319,0.24801817536354065,0.2964007258415222,0.27394476532936096,1309.6646971460593,0.03939318583107585,blues
-239.03807067871094,108.6572036743164,34.151893615722656,30.23917007446289,-0.4757433533668518,27.29263687133789,-21.379398345947266,14.150508880615234,-24.510177612304688,-1.8840460777282715,-28.050291061401367,-11.2566499710083,-16.476930618286133,0.3117258846759796,0.21653465926647186,0.17708136141300201,0.1554446518421173,0.24418199062347412,0.4570799469947815,0.3171609342098236,0.23538409173488617,0.21042242646217346,0.26943257451057434,0.28200140595436096,0.2533915936946869,1430.5981944868504,0.04196988982681889,blues
-217.23867797851562,105.79236602783203,15.617069244384766,25.25638198852539,-1.4402743577957153,30.1898193359375,-17.715219497680664,17.318172454833984,-27.20952796936035,4.33916711807251,-20.059492111206055,-10.695944786071777,-14.220666885375977,0.23829385638237,0.32618284225463867,0.4690555930137634,0.3810312747955322,0.24735845625400543,0.23893548548221588,0.19860117137432098,0.21174567937850952,0.23596490919589996,0.31428879499435425,0.15840230882167816,0.12556354701519012,1536.7310778930728,0.04570040392801858,blues
-171.81019592285156,120.28062438964844,15.327536582946777,21.090450286865234,-5.4192962646484375,24.189464569091797,-24.138221740722656,18.55198097229004,-22.34890365600586,1.3031774759292603,-20.763931274414062,-4.988852500915527,-17.118927001953125,0.19509723782539368,0.17154741287231445,0.2522575557231903,0.29595109820365906,0.3386576175689697,0.3788548409938812,0.2934848666191101,0.29323282837867737,0.28477123379707336,0.35736343264579773,0.3982795178890228,0.19950078427791595,1507.1047288496127,0.045430186363196595,blues
-200.1960906982422,116.34013366699219,18.006210327148438,25.313560485839844,0.2917344272136688,24.19247817993164,-22.255908966064453,11.18642520904541,-26.848731994628906,-7.6384596824646,-24.889928817749023,-12.015525817871094,-17.017953872680664,0.2650594711303711,0.13887760043144226,0.13094985485076904,0.1485988348722458,0.2563791871070862,0.49997854232788086,0.27027419209480286,0.12934479117393494,0.17703039944171906,0.24998266994953156,0.31737223267555237,0.21450486779212952,1247.4080160193946,0.03690378289473684,blues
-328.6808776855469,102.71112823486328,19.895551681518555,26.732681274414062,7.1514811515808105,22.704801559448242,-6.9743266105651855,12.781993865966797,-10.725780487060547,-0.4336608350276947,-12.373165130615234,-8.90705394744873,-9.240108489990234,0.3203756511211395,0.12673254311084747,0.08796397596597672,0.19923995435237885,0.3410181701183319,0.6233105063438416,0.3519901931285858,0.1995106339454651,0.20577631890773773,0.17814229428768158,0.16852276027202606,0.1816183477640152,1188.1011591132929,0.04816032858455882,blues
-192.69381713867188,111.18816375732422,21.373310089111328,26.39214324951172,-0.6483753323554993,23.480880737304688,-25.470796585083008,16.924428939819336,-16.979984283447266,5.790150165557861,-25.72524642944336,-5.045351982116699,-17.632244110107422,0.12093210220336914,0.10103779286146164,0.17656418681144714,0.35501837730407715,0.2648180425167084,0.24474363029003143,0.29145753383636475,0.3114588260650635,0.3464932441711426,0.31772685050964355,0.4434208869934082,0.21708662807941437,1513.5200525685516,0.044378038530379256,blues
-301.7071533203125,111.53472137451172,21.896408081054688,16.14818000793457,8.196240425109863,22.08507537841797,-8.614953994750977,1.4815573692321777,-17.08437156677246,-8.345808982849121,-17.013063430786133,-10.5756196975708,-15.689096450805664,0.3304923176765442,0.22631807625293732,0.18006528913974762,0.16500484943389893,0.2833615839481354,0.4821176528930664,0.24665102362632751,0.14493411779403687,0.1780291050672531,0.2871665954589844,0.2844295799732208,0.25572890043258667,1151.378029921571,0.03533878857875387,blues
-110.2843246459961,90.70560455322266,-2.528311252593994,74.052734375,-11.7467679977417,39.214576721191406,-13.174300193786621,20.531587600708008,-17.1676082611084,12.827254295349121,-21.434446334838867,5.952132225036621,-8.032604217529297,0.37617865204811096,0.4513210654258728,0.35582399368286133,0.43828749656677246,0.29016563296318054,0.2840234041213989,0.32641562819480896,0.48981037735939026,0.670400857925415,0.45774197578430176,0.3362903296947479,0.2970637083053589,2272.5176192636222,0.09765700585332818,blues
-107.18975067138672,88.47057342529297,-4.1777873039245605,55.48548889160156,-8.010379791259766,38.416542053222656,-6.4025750160217285,28.576522827148438,-19.82078742980957,13.252738952636719,-19.23979377746582,12.076225280761719,-4.583087921142578,0.3245604336261749,0.3591505289077759,0.41972699761390686,0.5674114227294922,0.30381762981414795,0.2517710328102112,0.32479166984558105,0.3940812945365906,0.45383790135383606,0.4272596538066864,0.49134188890457153,0.3273790180683136,2390.7715766040606,0.10228887504837461,blues
-159.56771850585938,69.78482055664062,-4.391879558563232,76.85114288330078,3.9159085750579834,45.16753005981445,-4.8673529624938965,32.20051574707031,-9.796340942382812,7.812511444091797,-21.826967239379883,9.682440757751465,-2.5915892124176025,0.45202046632766724,0.4842132329940796,0.346090167760849,0.24884070456027985,0.31260254979133606,0.3653853237628937,0.4262295663356781,0.3614595830440521,0.3296450078487396,0.3440004289150238,0.3950585126876831,0.4666782021522522,2302.0756478879343,0.09786448759191177,blues
-109.19499969482422,100.6270523071289,-8.620549201965332,47.364219665527344,-6.559237003326416,39.620792388916016,-8.523994445800781,29.56473731994629,-16.583515167236328,13.170684814453125,-24.209320068359375,6.591902732849121,-8.641899108886719,0.4472540616989136,0.3154096007347107,0.3227352797985077,0.36775559186935425,0.4090806841850281,0.36744943261146545,0.464190274477005,0.38035863637924194,0.4196104109287262,0.3853965103626251,0.39044079184532166,0.5189120173454285,2155.6312958781195,0.08716538373161764,blues
-109.53234100341797,86.92649841308594,-8.62498950958252,64.489501953125,-6.306035041809082,43.64582061767578,-8.293103218078613,28.54642677307129,-14.081591606140137,8.136635780334473,-21.490427017211914,11.086616516113281,-5.094468116760254,0.31801390647888184,0.43596917390823364,0.4336637258529663,0.4646153450012207,0.314754843711853,0.2613968849182129,0.3279936611652374,0.35045722126960754,0.48082488775253296,0.46867677569389343,0.498151570558548,0.3274022340774536,2279.265543032408,0.09257049088138544,blues
-163.24313354492188,89.7848892211914,12.977458953857422,80.6924819946289,3.6667745113372803,39.7451286315918,-5.400378704071045,26.49867057800293,-13.163736343383789,2.7070133686065674,-20.552906036376953,6.0071892738342285,-2.9081320762634277,0.41372737288475037,0.37703579664230347,0.3270784616470337,0.3767583668231964,0.31578269600868225,0.2881881296634674,0.3601197898387909,0.43059173226356506,0.5448143482208252,0.5708021521568298,0.6339837312698364,0.517765462398529,1739.0461604116053,0.048051863631965945,blues
-182.66500854492188,90.68653106689453,14.118145942687988,67.5545883178711,2.687610626220703,38.43161392211914,-8.420626640319824,24.123554229736328,-13.787511825561523,4.844969272613525,-16.67662239074707,5.8230791091918945,-5.149289131164551,0.2961907982826233,0.4195946455001831,0.423566609621048,0.48048755526542664,0.3638697862625122,0.2651815414428711,0.34930357336997986,0.401484876871109,0.509716808795929,0.454368531703949,0.3903118968009949,0.30084455013275146,1912.443629773089,0.05842595056114551,blues
-149.9758758544922,93.64075469970703,6.336244106292725,71.51114654541016,-8.113178253173828,36.21202087402344,-9.78497314453125,17.641597747802734,-21.119003295898438,-0.1259031444787979,-22.200990676879883,5.435663223266602,-7.467779636383057,0.3113161325454712,0.4599725008010864,0.2708713114261627,0.3215021789073944,0.5385340452194214,0.3084210753440857,0.3324156403541565,0.31175804138183594,0.43047523498535156,0.25547969341278076,0.21191932260990143,0.284585565328598,2013.3644495068743,0.07534497145897832,blues
-106.34815216064453,102.64147186279297,-20.172258377075195,59.37520980834961,-9.967279434204102,33.706119537353516,-14.182174682617188,23.516733169555664,-13.329083442687988,16.026071548461914,-18.923175811767578,7.831766605377197,-7.800383567810059,0.3291550874710083,0.39682307839393616,0.4182690978050232,0.46914294362068176,0.29863622784614563,0.274713933467865,0.32672572135925293,0.3841606676578522,0.45922648906707764,0.4005527198314667,0.47301924228668213,0.32249966263771057,2148.749819335174,0.09881232766544118,blues
-255.9738311767578,110.82752227783203,21.460573196411133,67.588134765625,4.288311958312988,43.11846160888672,-4.508347988128662,10.442597389221191,-8.718591690063477,1.6548898220062256,-20.58778953552246,-2.430673837661743,-7.144061088562012,0.2745372951030731,0.365673303604126,0.3468444049358368,0.3284790813922882,0.21961531043052673,0.2386167049407959,0.18790069222450256,0.17457930743694305,0.21846327185630798,0.2568943202495575,0.42267102003097534,0.2968306243419647,1318.6237037811225,0.03997292533378483,blues
-83.00167846679688,107.06743621826172,-25.323680877685547,57.122074127197266,0.08129866421222687,34.70890426635742,-11.047215461730957,20.533279418945312,-11.2201509475708,14.839781761169434,-10.229966163635254,12.54285717010498,-9.772625923156738,0.4241149127483368,0.3102380037307739,0.3849945664405823,0.4273914396762848,0.4515315592288971,0.36444565653800964,0.4061640799045563,0.3024280071258545,0.32740864157676697,0.39381957054138184,0.4418066740036011,0.5765637755393982,1945.6207939267476,0.08580598152089783,blues
-55.59663009643555,114.95120239257812,-37.06935119628906,64.90438079833984,-7.164943218231201,15.2547025680542,-16.23533058166504,18.64357566833496,-9.752285957336426,21.465389251708984,-5.652097702026367,12.784239768981934,-16.537031173706055,0.2739733159542084,0.29739728569984436,0.36324039101600647,0.48123443126678467,0.5496214628219604,0.4155251085758209,0.3547118008136749,0.39161908626556396,0.44028136134147644,0.3872623145580292,0.38198378682136536,0.3876861333847046,1977.1089040094187,0.1066270952254257,blues
-225.30030822753906,117.64151763916016,-14.544607162475586,64.80238342285156,12.931656837463379,19.02923583984375,10.688533782958984,9.883125305175781,-2.3828370571136475,11.688009262084961,1.5453438758850098,3.0493669509887695,-7.628482818603516,0.4035819470882416,0.29704347252845764,0.24479199945926666,0.19054852426052094,0.2687927484512329,0.331371933221817,0.42052045464515686,0.6237369775772095,0.4284607172012329,0.29913148283958435,0.27262377738952637,0.28812408447265625,1443.2688618053005,0.06719384916795666,blues
-76.75776672363281,105.77047729492188,-43.20883560180664,60.95010757446289,-8.791271209716797,21.246782302856445,-12.877674102783203,18.6212158203125,-11.399116516113281,14.550057411193848,-6.0574212074279785,12.740340232849121,-9.374366760253906,0.42383047938346863,0.46404901146888733,0.4357616901397705,0.44259846210479736,0.3032159209251404,0.3907318711280823,0.4998936653137207,0.3994162380695343,0.4172974228858948,0.36348482966423035,0.40588411688804626,0.40372681617736816,2171.1586190945404,0.13280229598006965,blues
-58.0010986328125,109.01412200927734,-36.218387603759766,64.04035949707031,1.4301568269729614,26.31511878967285,-17.482681274414062,20.43101692199707,-9.543071746826172,18.177133560180664,-6.0571441650390625,13.878273963928223,-11.297564506530762,0.369412899017334,0.4734877943992615,0.547160804271698,0.4800194501876831,0.5049681067466736,0.38620519638061523,0.4074096083641052,0.4226023554801941,0.49907130002975464,0.5493311285972595,0.4288865923881531,0.3659524917602539,2030.3725287964605,0.10338599615421827,blues
-98.69757080078125,104.8011703491211,-35.10866928100586,60.695045471191406,-2.839327335357666,22.231002807617188,-7.837456703186035,19.03072166442871,-11.578803062438965,17.021759033203125,-5.3873515129089355,12.199110984802246,-9.960819244384766,0.4244275689125061,0.3755919337272644,0.39717286825180054,0.3177872896194458,0.4716475307941437,0.47915971279144287,0.5307233333587646,0.5678773522377014,0.40186402201652527,0.4048587679862976,0.4131021499633789,0.40983742475509644,2032.1200141615245,0.11316673822078173,blues
